地上攻撃,,,,,,,,,,,,,,,,,,,,,
,その場,1-22,29,,,,,,,踏まれ,地上踏まれ,-,,,,,,,,,
,前方,1-14,35,,,,,,,,踏み,28,,,,,,,,,
,後方,1-29,35,,,,,,,,空中踏まれ,8,,,,,,,,,
,攻撃1,1-25,45,14-15,7,8.4,,,,,空中落下,40,,,,,,,,,
,攻撃2,,,24-25,7,8.4,,,,倒れダメージ,,全体フレーム,,,,,,,,,
転倒,硬直(小),1-5,29,,,,,,,あお向け倒れ,モーション大,39,,,,,,,,,
,硬直(大),1-5,39,,,,,,,うつ伏せ倒れ,モーション大,39,,,,,,,,,
,その場,1-16,21,,,,,,,,,,,,,,,,,,
,前方,1-9,28,,,,,,,,,-,,,,,,,,,
,後方,1-9,28,,,,,,,,,,,,,,,,,,
,攻撃1,1-7,49,19-20,5,6,,,,,,,,,,,,,,,
,攻撃2,,,26-27,5,6,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
アイテム,,,,,,,,,,,,,,,,,,,,,
アイテム取得,,取得フレーム,全体フレーム,,,,,,,,,,,,,,,,,,
小アイテム,その場,2,7,,,,,,,,,,,,,,,,,,
,ダッシュ,2,19,,,,,,,,,,,,,,,,,,
大アイテム,その場,3,12,,,,,,,,,,,,,,,,,,
アイテム投擲,,投擲フレーム,全体フレーム,,,,,,,,,,,,,,,,,,
地上投擲,前投げ,8,24,,,,,,,,,,,,,,,,,,
,後投げ,7,24,,,,,,,,,,,,,,,,,,
,上投げ,8,23,,,,,,,,,,,,,,,,,,
,下投げ,7,19,,,,,,,,,,,,,,,,,,
,ダッシュ,7,29,,,,,,,,,,,,,,,,,,
,その場捨て,6,23,,,,,,,,,,,,,,,,,,
空中投擲,前投げ,8,24,,,,,,,,,,,,,,,,,,
,後投げ,7,24,,,,,,,,,,,,,,,,,,
,上投げ,8,23,,,,,,,,,,,,,,,,,,
,下投げ,7,19,,,,,,,,,,,,,,,,,,
"大アイテム
投擲",前投げ,16,30,,,,,,,,,,,,,,,,,,
,後投げ,18,30,,,,,,,,,,,,,,,,,,
,上投げ,10,22,,,,,,,,,,,,,,,,,,
,下投げ,12,22,,,,,,,,,,,,,,,,,,
